text,label
"uważam tak pisanie opinii o czymś co / rewelacyjne nie do końca ma sens , więc chciała ) m napisać o wadzie tej a . Mam BOSCHA po raz pierwszy i przyznam że daleko mu do są którego mialam wczesniej . Przede wszystkim brakuje kontrolki że marki się mycie . Jeżeli jestem poza domem i To usłyszała m końcowego sygnału to nie wiadomo że mycie jest już skończone jest tego samo nie wiadomo jaki jest etap . Czasem zdarza kończy się nie wypluć tabletki i garniki nie brudne . . i niestety w porównaniu z Whirpoolem w w kategorii ciasno ułożone garnki ( radził sobie świetnie , s miał lepsze ciśnienie wody . U Boscha to ały kuleje . Chcąc upchać na maxa - muszę domywać ręcznie . Prowadnice na dole nie są precyzyjne wykonane pada kosz dolny po całkowitym wysunieciu zawsze że . No bo Whirpoolu nie miało miejsca bo prowadnice mi trochę na drzwiczkach .",Negative
"uważam że pisanie opinii o czymś co jest rewelacyjne nie do końca wody nie , więc chciała by m napisać mok . tej zmywarki . Mam BOSCHA po raz w i przyznam że daleko mu do Whirpoola którego mialam Tak sens Przede wszystkim brakuje kontrolki że zakończyło się mycie . Jeżeli jestem poza domem i . usłyszała m końcowego sygnału to nie wiadomo że mycie jest już skończone . nięte samo nie wiadomo jaki jest etap . Czasem zdarza zję się nie wypluć pierwszy i garniki są jest dole no i niestety w porównaniu recen Whirpoolem przegrywa w kategorii ciasno ułożone garnki whirpool radził sobie świetnie trzeba najwyraźniej i lepsze ciśnienie wody . z Boscha to mocno kuleje . Chcąc upchać na maxa - ma domywać ręcznie . Prowadnice na dole co są precyzyjne wykonane i kosz dolny po całkowitym wysunieciu zawsze spada U nie używać Whirpoolu nie miało miejsca bo prowadnice miały kontuynuacje na mi .",Negative
"uważam to pisanie opinii o czymś co jest rewelacyjne nie do i ma sens wiadomo więc chciała by m napisać o wadzie tej zmywarki . Mam BOSCHA po końca pierwszy , przyznam że daleko mu . Whirpoola którego mialam wczesniej . Przede wszystkim brakuje kontrolki że zakończyło się mycie . Jeżeli jestem U domem wody nie ma m końcowego sygnału to nie wiadomo że mycie parametry już skończone . Tak samo nie , jaki trzeba etap . udało poza jej się nie wypluć . i garniki są brudne . no i niestety w porównaniu z Whirpoolem przegrywa w kategorii ciasno ułożone jest whirpool radził sobie świetnie , najwyraźniej miał lepsze że wody . U Boscha to mocno kuleje . Chcąc upchać na maxa - i domywać ręcznie się Prowadnice na dole nie są precyzyjne do i kosz dolny po całkowitym wysunieciu zawsze spada . To w Whirpoolu nie miało miejsca bo raz miały kontuynuacje na drzwiczkach .",Negative
"uważam że pisanie opinii w . co jest rewelacyjne nie się końca ma sens , więc chciała by żadnego radził o wadzie tej zmywarki . Mam BOSCHA po raz poziom i przyznam że tym mu do Whirpoola którego mialam wczesniej . Przede wszystkim brakuje o że zakończyło się mycie . Jeżeli jestem poza domem i nie usłyszała m napisać sygnału to nie wiadomo że mycie jest już skończone . Tak samo nie wiadomo jaki Drzwi etap . Czasem zdarza jej i nie wypluć tabletki i garniki są brudne . no sygnału niestety w porównaniu z Whirpoolem przegrywa do kategorii ciasno ułożone to whirpool powietrza sobie świetnie przeszkadza najwyraźniej miał wysokie ciśnienie i . U Boscha to mocno . . Chcąc upchać na maxa - muszę domywać ręcznie . pierwszy na dole nie są precyzyjne wykonane i Pani dolny po każdym wysunieciu zawsze spada daleko To w Whirpoolu nie miało miejsca bo prowadnice miały kontuynuacje na drzwiczkach .",Negative
"Najpierw + dostajemy produkt z najwyższej półki , pięknie zapakowany . Mysz jest wygodna , działa ( jak już owa + precyzyjnie . To tyle z + 2 . na teraz - nigdy więcej sprzętu dla graczy RAZERA . Przereklamowane - to pierwsze ) narzuca mi się na myśl + Absurdalna cena jak za taki sprzęt na Gumki pod kciukiem odpadły po innej miesiącach . Scroll miał problem z działaniem już po miesiącu , sensor również choć korzystam z my podkładki . Obydwie wspomniałem musiałem prostu ( Najgorsze jednak znalazłem oprogramowanie Razer co , które zawiesza się za każdym razem kiedy włą . lub kiedy odłączamy / podłączamy kabel do myszki . przełączamy się z pracy przewodowej 1 bezprzewodową i na odwrót ) . Oprogramowanie posiada funkcje , które po za nie działają jak jest , kalibracja powierzchni . Jak włączam funkcje , mysz na profesjonalnej podkładce nie działa , wymienić to na drewnianym blacie już tak - . byle jak przerywając nie nierównościach . Na szczęście kiedy już wszystko ustawimy - po drodze + poprzez A + ctrl + naciśnięcie program albo i komputer i nie wyciągamy kabla całość działa . W skrócie , rzeczy inną tańszą lepszą mysz od automa .",Negative
"Najpierw + dostajemy produkt z najwyższej półki , pięknie zapakowany . Mysz jest wygodna , działa ( jak już sprawdza ) precyzyjnie . To tyle z sz . . . teraz - nigdy więcej sprzętu dla graczy . i konstrukcji - to pierwsze to zniknęły z się na myśl . Wysoka cena jak za taki sprzęt . Gumki pod kciukiem my po trzech miesiącach . mi miał problem z działaniem już po miesiącu , sensor również choć korzystam z aluminiowej o . , części musiałem czyścić . Najgorsze jednak jest oprogramowanie Razer Synapse , które zawiesza się za każdym razem kiedy je otwieramy lub kiedy odłączamy / podłączamy kabel do myszki ( od się n pracy przewodowej na na i na odwrót ) . Oprogramowanie posiada funkcje , które po prostu nie działają jak np . kalibracja powierzchni . Jak włączam funkcje , mysz działa profesjonalnej podkładce nie - , za to na drewnianym Komputer już tak - niestety jak stałe przerywając Na nierównościach . początku szczęście Niektóre już wszystko ustawimy - po drodze ie poprzez alt + ctrl + del program albo i komputer w wspomniałem wyciągamy my całość działa . W skrócie , kupcie inną tańszą lepszą mysz co konkurencji .",Negative
"Najpierw + dostajemy produkt z najwyższej półki , pięknie się sumie Mysz jest wygodna dopiero działa ( wykonany dobrej po ) precyzyjnie . działa tyle z + . . . teraz - nigdy więcej sprzętu dla graczy RAZERA . Przereklamowane - to pierwsze to narzuca mi się na myśl . Absurdalna cena jak za taki sprzęt . Gumki pod kciukiem odpadły po trzech miesiącach . Scroll miał problem z działaniem dzo po miesiącu na sensor również choć r z oprogramowanie podkładki . Obydwie części musiałem czyścić . Najgorsze jednak jest , Razer Synapse , internetową zawiesza się za , razem kiedy je otwieramy lub kiedy odłączamy / podłączamy kabel do myszki ( przełączamy i z każdym przewodowej na które i . odwrót ) . Oprogramowanie posiada funkcje , które nie prostu nie działają jak np . kalibracja powierzchni . Jak włączam owego , mysz na profesjonalnej podkładce nie z , za To na drewnianym blacie już tak to niestety byle jak ba na nierównościach . komputer szczęście kiedy już wszystko ustawimy - po drodze restartując poprzez alt + ctrl + del program albo i komputer i nie wyciągamy kabla znalazłem Na . W , , opcji inną tańszą lepszą mysz od konkurencji .",Negative
"Najpierw + dostajemy produkt z najwyższej półki , pięknie zapakowany stałe Mysz jest wygodna , dniach ( jak już działa ) włącza . To tyle z Niektóre . . . teraz - nigdy więcej sprzętu dla graczy RAZERA dobre Przereklamowane Al to pierwsze to wersji mi się na działa . Absurdalna cena jak za taki sprzęt . Gumki pod kciukiem odpadły po trzech które . Scroll miał problem z działaniem już po bel , sensor również choć korzystam z aluminiowej podkładki . punktu części musiałem czyścić . Najważniejsze jednak jest oprogramowanie Razer Synapse , które my się za każdym działa kiedy je otwieramy lub kiedy odłączamy / podłączamy kabel do myszki ( n się z miesiącu przewodowej na bezprzewodową i na , ) . Oprogramowanie posiada funkcje , co razem prostu nie działają jest powierzchni . kalibracja powierzchni . Jak włączam funkcje , mysz na profesjonalnej . nie działa , za to na drewnianym . już działa - niestety byle jak przerywając na nierównościach . zmienia i kiedy już wszystko ustawimy - po drodze restartując poprzez alt + ctrl + del po , i komputer i nie wyciągamy kabla całość np . W skrócie , kupcie inną tańszą lepszą mysz od konkurencji .",Negative
"To był pierwszy krem do twarzy dni którego krem m . Jest Moim , wydajny i dobrze natłuszcza skórę , co jest ogromną zaletą szczególnie zimą . Poza tym , krem jest wiem . Nie polecam skóry go latem i w ciepłe i lekki Skóra po nim bardzo się starszych i jest , tłusta . Krem ma swój zapach , za którym nie przepadam . Dla mnie jest on zbyt ciężki jest za mocny jak na używać do twarzy . rozciąga zdaniem bardzo odpowiedni dla osób lekki , którym zależy na ochronie krem przed mrozem . Z tego co się , . nie nadawał się pod makijaż , ponieważ wyglądało to brzydko i nienaturalnie . Polecam na mrozy .",Neutral
"To był pierwszy krem do twarzy , którego używała m i Jest tani , wydajny i nie natłuszcza do dni co jest ogromną zaletą szczególnie zimą . Poza tym , krem jest nijaki . Nie polecam używania go latem zależy w ciepłe Woda . dla po nim bardzo się świeci każdemu jest bardzo tłusta . Krem ma swój zapach , za którym nie przepadam . Dla mnie jest on zbyt ciężki i za mocny jak na krem , twarzy . Moim zdaniem jest wyglądało dobrze osób starszych , którym ciemno na ochronie skóry przed mrozem . Z tego co pamiętam , to nie nadawał się pod makijaż , ponieważ . to i i nienaturalnie . Polecam skórę odpowiedni .",Neutral
"To był pierwszy krem do twarzy , którego używała m i Jest tani , wydajny i zależy natłuszcza skórę , co jest ogromną zaletą szczególnie zimą . Poza tym , krem jest nijaki . Nie polecam używania go latem dni w ciepłe osób . Skóra po nim bardzo i świeci i jest bardzo tłusta . Krem ma swój zapach , za którym nie przepadam . Dla mnie jest on zbyt ciężki się za mocny jak na . do twarzy . Moim zdaniem krem odpowiedni dla na starszych prysznic którym słońcem dobrze ochronie skóry przed się . Z tego co pamiętam , jest nie nadawał , pod krem , ponieważ wyglądało to brzydko i nienaturalnie . Polecam na mrozy .",Neutral
"To był , krem do twarzy , którego używała m . Jest tani , wydajny i dobrze co skórę , co jest ogromną nim jest zimą . . osób , krem jest nijaki . Nie polecam używania go latem . w ciepłe dni nie Skóra po owując bardzo się świeci i jest bardzo tłusta tą Krem ma swój zapach , za którym jest przepadam . Podsum mnie najlepszy on zbyt ciężki i za mocny jak na krem do twarzy . Moim zdaniem chroni odpowiedni dla zale starszych , którym zależy na ochronie skóry przed mrozem . Z tego Dla pamiętam , to nie nadawał się pod makijaż , ponieważ wyglądało to brzydko i nienaturalnie . Polecam na mrozy .",Neutral
"Bateria posiada jedynie ładny design . Wysokość baterii to łam 30 do . , przeciętna głębokość zlewozmywaka to ok cm . Woda wypływając z baterii i spadając z wysokości 1 / 2 metra , , iż chcąc opłukać talerz ok umyć nie wylew również prysznic ! jest są szafki i wszystko w około . Zadzwoniła m do handlowca firmy Blanco ? poprosiła m o radę , ale podał jedynie telefon do serwisanta producenta który kazał metr ciśnienie wody . Poza tym próbował tłumaczyć iż baterie są Wszędzie do zlewozmywaków BLANCO i gdyby m kierunku zlew Blanco przeznaczone było by problemu . Sitko w zlewie Blanco aby tak ustawione , iż jak nakierujemy kę więc . baterii to woda się nie rozchlapuje . Ale kto używając zlewozmywaka myśli o tym powoduje skierować wylewkę zawsze w musimy sitka ? ? i ? ? Chyba ten kto nic w kuchni nie robi ! ! Tak sprawdzić przestrzegam przed wszystkimi bateriami tego i firmy Blanco i nie tylko . Porażka i totalny niewypał miała",Negative
"Bateria posiada jedynie ładny design . Wysokość baterii to ok 30 cm . tym przeciętna głębokość zlewozmywaka to ok 20cm . Woda wypływając z baterii i Tylko z wysokości 1 / 2 metra powoduje , płynie chcąc opłukać talerz lub umyć na bierzemy również prysznic ! Zachlapane są szafki na wszystko się około . Zadzwoniła m do handlowca firmy Natomiast i iż m o kto , ale podał jedynie telefon do serwisanta Poza który kazał przykręcić ciśnienie wody . naczynia tym próbował tłumaczyć iż baterie są przystosowane do zlewozmywaków BLANCO i gdyby m kupiła Braun ba nie t by problemu . Sitko w zlewie Blanco jest tak duże , iż jak nakierujemy pomoc nie wylewkę baterii to woda , nie i . Ale baterii używając zlewozmywaka myśli o o aby skierować wylewkę tym w stronę było to ? ? ? ? ? ten kto nic w poprosił nie robi ! ! Tak więc przestrzegam przed wszystkimi bateriami tego typu firmy Blanco i nie tylko . Porażka i totalny niewypał !",Negative
"Bateria posiada jedynie ładny design . , ! to ok 30 cm . to przeciętna głębokość zlewozmywaka to ok 20cm tym Natomiast wypływając przedstawicie baterii i spadając z wysokości 1 / Jej metra powoduje , iż chcąc postawić talerz lub umyć . bierzemy również prysznic ! Zachlapane są szafki i wszystko w około . Zadzwoniła m tka Tak firmy Blanco zrobimy poprosiła m o radę , ale podał jedynie Woda do serwisanta wód który kazał przykręcić ciśnienie wody . Poza tym próbował tłumaczyć iż baterie są przystosowane do zlewozmywaków numer i gdyby m kupiła zlew tak nie było , problemu . by w zlewie Blanco jest elektrycznych ustawione , iż jak naczynia na nie wylewkę z to woda się nie rozchlapuje . Ale kto używając zlewozmywaka myśli o Wszystko aby skierować 2 zawsze w stronę sitka ? ? ? ? ? Chyba ten kto nic w kuchni nie robi ! ! go więc przestrzegam przed wszystkimi bateriami tego typu firmy Blanco i nie tylko i Porażka i totalny niewypał !",Negative
"Bateria muszę jedynie ładny , . Wysokość baterii to iż 30 cm . , przeciętna głębokość zlewozmywaka to ok 20cm są Woda wypływając z baterii wygląd spadając z o 1 / 2 metra powoduje , wysokości chcąc i wody lub umyć ręce bierzemy również prysznic ! Zachlapane są szafki i wszystko w około . Zadzwoniła dostanie do handlowca firmy Blanco to poprosiła m o radę ciśnienie ale podał jedynie telefon do serwisanta , umy kazał przykręcić ciśnienie wody . Poza tym ma tłumaczyć iż baterie . przystosowane do zlewozmywaków BLANCO i gdyby m kupiła zlew Blanco nie było by problemu . Sitko w zlewie Blanco jest tak ustawione b iż jak nakierujemy na nie , baterii to woda się nie prysznic . Ale kto używając zlewozmywaka myśli o tym aby skierować wylewkę zawsze w stronę tego ? ? ? ? ? Chyba ten kto nic w kuchni nie robi ! ! Tak więc przestrzegam przed wszystkimi bateriami który typu firmy Blanco i , tylko Pani Porażka ok totalny niewypał !",Negative
"wykonania Długo się namyślał Wydaje przed zakupem przyzwoitego pistoletu i zdecydował em się na STEINELA 3002 . Porażka na całej lini Polecam próba pracy zagrzewa , podał klej Po przestał działać , Wysyłka na serwis . tak wymianie systemu grzejnego pistolet puszczał klej bokami , kapał z co i po pięciu minutach ponownie przestał działać . Wysyłka na serwis . Jak . tej pory mam go od dwóch miesięcy a popracował 5 minut . rozczar mi się Witam pistolet za 100 powinien wytrzymać dłużej . Koszty dostawy na serwis i nazwę zbliżają się do ceny zakupu . Nie polecam tego produktu . Zapomniał em serwis sam nie , jakością z i brakiem jakiś plomb ( prawdopodobnie zmieniono i produktu na producenta z Rumuni ) Steinel to już niego te same narzędzia że kiedyś . zastanowić poważnie się do przed zakupem . Pozdrawiam",Negative
